method,split,seed,n,task_success,ci95_task_success,mechanical_violation_rate,ci95_mechanical_violation_rate,damage_unsafe_rate,ci95_damage_unsafe_rate,abstraction_failure_accuracy,ci95_abstraction_failure_accuracy,mechanics_retention_recall,ci95_mechanics_retention_recall,early_warning_recall,ci95_early_warning_recall,false_refinement_alarm_rate,ci95_false_refinement_alarm_rate,planning_cost,ci95_planning_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
semantic_model_predictive_planner,mechanics_ood_shift,3,48,0.558489,0.025334,0.219637,0.022148,0.191645,0.017443,0.361111,0.055306,0.763889,0.109106,0.149306,0.039196,0.010417,0.015088,0.341385,0.023648,0.165517,0.044677,0.149734,0.040887,0.774306,0.104072,0.621528,0.106875
semantic_model_predictive_planner,mechanics_ood_shift,4,48,0.560484,0.026565,0.220167,0.021820,0.192611,0.017536,0.440972,0.062650,0.746528,0.108739,0.159722,0.040054,0.027778,0.026339,0.344678,0.023094,0.165469,0.044726,0.149342,0.042041,0.774306,0.095541,0.628472,0.096893
semantic_model_predictive_planner,mechanics_ood_shift,5,48,0.564221,0.027636,0.220389,0.022545,0.190517,0.018443,0.420139,0.059949,0.763889,0.109970,0.100694,0.028754,0.010417,0.011534,0.343567,0.024327,0.160272,0.046410,0.154926,0.043713,0.774306,0.104525,0.614583,0.103006
semantic_model_predictive_planner,mechanics_ood_shift,6,48,0.572832,0.025866,0.212681,0.020878,0.185283,0.016508,0.413194,0.060733,0.770833,0.105935,0.187500,0.066414,0.031250,0.030224,0.353695,0.022464,0.145589,0.042797,0.167522,0.040341,0.802083,0.090542,0.659722,0.099170
semantic_model_predictive_planner,mechanics_ood_shift,7,48,0.564623,0.028140,0.219365,0.022953,0.193268,0.018359,0.444444,0.056991,0.753472,0.109174,0.145833,0.041976,0.013889,0.013170,0.344052,0.025090,0.161623,0.046903,0.153737,0.044067,0.767361,0.101890,0.621528,0.104638
semantic_model_predictive_planner,mechanics_ood_shift,8,48,0.566288,0.029859,0.217190,0.024018,0.191097,0.019868,0.413194,0.057533,0.756944,0.113827,0.038194,0.022264,0.020833,0.020917,0.345421,0.025262,0.158164,0.049766,0.157651,0.047379,0.777778,0.104001,0.621528,0.103273
semantic_model_predictive_planner,mechanics_ood_shift,9,48,0.561629,0.030128,0.222146,0.024779,0.194572,0.020601,0.430556,0.060611,0.743056,0.117104,0.118056,0.036339,0.017361,0.017506,0.342151,0.026176,0.165843,0.051366,0.148989,0.048327,0.760417,0.109137,0.621528,0.112481
semantic_model_predictive_planner,nominal_abstraction,0,48,0.640921,0.026287,0.174345,0.020920,0.155345,0.019375,0.524306,0.060733,0.746528,0.123410,0.003472,0.006806,0.003472,0.006806,0.339703,0.029032,0.120459,0.042319,0.285277,0.040253,0.750000,0.121871,0.743056,0.121076
semantic_model_predictive_planner,nominal_abstraction,1,48,0.640968,0.026551,0.174927,0.021824,0.154742,0.018501,0.486111,0.058223,0.750000,0.123796,0.003472,0.006806,0.000000,0.000000,0.339675,0.029388,0.119864,0.042385,0.285433,0.040115,0.750000,0.123796,0.732639,0.121381
semantic_model_predictive_planner,nominal_abstraction,2,48,0.642315,0.026718,0.172811,0.021334,0.155783,0.019470,0.520833,0.057233,0.750000,0.123796,0.006944,0.009522,0.000000,0.000000,0.340325,0.029490,0.119259,0.042687,0.286984,0.040765,0.750000,0.123796,0.739583,0.122994
semantic_model_predictive_planner,nominal_abstraction,3,48,0.640239,0.027196,0.175006,0.022119,0.155153,0.018889,0.500000,0.061515,0.746528,0.123410,0.013889,0.013170,0.003472,0.006806,0.339728,0.028861,0.121900,0.043215,0.284340,0.041660,0.750000,0.121871,0.732639,0.121381
semantic_model_predictive_planner,nominal_abstraction,4,48,0.638382,0.027591,0.176084,0.022314,0.157329,0.019540,0.451389,0.042350,0.750000,0.123796,0.013889,0.013170,0.000000,0.000000,0.339689,0.029395,0.122907,0.044039,0.280307,0.042319,0.750000,0.123796,0.729167,0.122886
semantic_model_predictive_planner,nominal_abstraction,5,48,0.641555,0.026568,0.173740,0.021522,0.154421,0.018399,0.486111,0.058223,0.753472,0.122254,0.006944,0.009522,0.003472,0.006806,0.341240,0.028789,0.118510,0.042135,0.286282,0.040297,0.756944,0.120685,0.743056,0.119503
semantic_model_predictive_planner,nominal_abstraction,6,48,0.642602,0.026318,0.172745,0.021108,0.155064,0.018546,0.569444,0.056575,0.753472,0.122254,0.031250,0.018598,0.003472,0.006806,0.342137,0.028755,0.117284,0.041897,0.287066,0.040065,0.756944,0.120685,0.746528,0.119515
semantic_model_predictive_planner,nominal_abstraction,7,48,0.640273,0.027562,0.174379,0.022450,0.156804,0.019192,0.541667,0.053716,0.750000,0.123796,0.000000,0.000000,0.000000,0.000000,0.340378,0.029494,0.121453,0.043763,0.283275,0.042084,0.750000,0.123796,0.743056,0.123398
semantic_model_predictive_planner,nominal_abstraction,8,48,0.641855,0.026756,0.173549,0.021791,0.154835,0.018627,0.468750,0.058888,0.750000,0.123796,0.003472,0.006806,0.003472,0.006806,0.340933,0.029102,0.119167,0.042545,0.286523,0.040612,0.753472,0.122254,0.743056,0.122242
semantic_model_predictive_planner,nominal_abstraction,9,48,0.639912,0.026801,0.175138,0.022250,0.155461,0.018093,0.482639,0.063957,0.753472,0.122254,0.003472,0.006806,0.000000,0.000000,0.340258,0.029071,0.120325,0.042688,0.283492,0.040572,0.753472,0.122254,0.739583,0.121446
semantic_model_predictive_planner,object_affordance_transfer,0,48,0.578751,0.029812,0.212266,0.025468,0.176648,0.019051,0.465278,0.058324,0.753472,0.116712,0.083333,0.030757,0.010417,0.011534,0.347367,0.027136,0.148548,0.048706,0.182557,0.046784,0.763889,0.111677,0.697917,0.110323
semantic_model_predictive_planner,object_affordance_transfer,1,48,0.579638,0.028217,0.209564,0.024728,0.172326,0.018272,0.375000,0.051925,0.756944,0.116699,0.065972,0.028754,0.013889,0.016372,0.349892,0.027018,0.144477,0.047041,0.187062,0.044297,0.770833,0.110310,0.677083,0.111071
semantic_model_predictive_planner,object_affordance_transfer,2,48,0.583969,0.025182,0.206278,0.021235,0.171196,0.016215,0.395833,0.054697,0.760417,0.109137,0.211806,0.052142,0.024306,0.025714,0.352824,0.023848,0.140053,0.040832,0.192880,0.039048,0.784722,0.097729,0.722222,0.102165
semantic_model_predictive_planner,object_affordance_transfer,3,48,0.579031,0.028632,0.209220,0.024285,0.173504,0.019157,0.468750,0.060473,0.750000,0.116310,0.156250,0.055369,0.017361,0.020027,0.351333,0.026540,0.147304,0.047523,0.185201,0.045310,0.767361,0.108631,0.697917,0.109029
semantic_model_predictive_planner,object_affordance_transfer,4,48,0.585143,0.026108,0.201917,0.022452,0.166511,0.017346,0.434028,0.058147,0.774306,0.111531,0.142361,0.051457,0.020833,0.025035,0.355465,0.024840,0.135613,0.043070,0.198849,0.041020,0.795139,0.102122,0.718750,0.107059
semantic_model_predictive_planner,object_affordance_transfer,5,48,0.579682,0.027556,0.212072,0.023137,0.175416,0.018175,0.402778,0.050383,0.760417,0.112130,0.038194,0.022264,0.006944,0.009522,0.346511,0.026127,0.146977,0.045250,0.184847,0.043006,0.767361,0.108631,0.687500,0.110737
semantic_model_predictive_planner,object_affordance_transfer,6,48,0.578271,0.028246,0.211482,0.024497,0.176586,0.018428,0.444444,0.061771,0.750000,0.116310,0.114583,0.037866,0.010417,0.011534,0.347088,0.026981,0.149211,0.047060,0.182692,0.044211,0.760417,0.111283,0.687500,0.111589
semantic_model_predictive_planner,object_affordance_transfer,7,48,0.578667,0.028435,0.212421,0.024258,0.176298,0.018419,0.447917,0.057670,0.750000,0.113844,0.104167,0.031704,0.013889,0.021383,0.345891,0.025825,0.150485,0.046809,0.183255,0.045100,0.763889,0.108235,0.711806,0.105986
semantic_model_predictive_planner,object_affordance_transfer,8,48,0.581557,0.026939,0.209819,0.023400,0.172950,0.017796,0.430556,0.050383,0.767361,0.112481,0.104167,0.030175,0.003472,0.006806,0.346483,0.026421,0.143871,0.044780,0.189815,0.042212,0.770833,0.110737,0.694444,0.108889
semantic_model_predictive_planner,object_affordance_transfer,9,48,0.579278,0.027745,0.209221,0.023474,0.174232,0.018620,0.454861,0.044295,0.763889,0.113775,0.104167,0.026858,0.013889,0.013170,0.349651,0.025386,0.145572,0.045941,0.185629,0.043831,0.777778,0.106695,0.708333,0.104530
semantic_model_predictive_planner,predicate_noise_shift,0,48,0.600059,0.029745,0.202541,0.025634,0.164593,0.019606,0.440972,0.050996,0.746528,0.121478,0.020833,0.015759,0.006944,0.013611,0.344713,0.028488,0.139128,0.048712,0.219299,0.046802,0.753472,0.118721,0.732639,0.117016
semantic_model_predictive_planner,predicate_noise_shift,1,48,0.604410,0.028792,0.198512,0.024593,0.160631,0.018547,0.437500,0.053826,0.760417,0.119086,0.072917,0.032121,0.010417,0.015088,0.347704,0.027530,0.131852,0.046536,0.227583,0.044901,0.770833,0.114517,0.753472,0.113006
semantic_model_predictive_planner,predicate_noise_shift,2,48,0.602433,0.029319,0.199828,0.024991,0.163530,0.019351,0.413194,0.064510,0.750000,0.119915,0.083333,0.029179,0.006944,0.009522,0.344511,0.028183,0.137380,0.047373,0.224096,0.045864,0.756944,0.116699,0.725694,0.116103
semantic_model_predictive_planner,predicate_noise_shift,3,48,0.605581,0.027603,0.198564,0.023585,0.160141,0.017672,0.444444,0.056155,0.753472,0.116712,0.100694,0.034716,0.010417,0.011534,0.348329,0.027106,0.131917,0.044697,0.228814,0.042596,0.763889,0.111677,0.739583,0.110430
semantic_model_predictive_planner,predicate_noise_shift,4,48,0.600397,0.029085,0.202061,0.025107,0.164651,0.019007,0.437500,0.058863,0.750000,0.119915,0.024306,0.016817,0.006944,0.013611,0.345136,0.027997,0.137961,0.047550,0.219695,0.045575,0.756944,0.117104,0.739583,0.115865
semantic_model_predictive_planner,predicate_noise_shift,5,48,0.610294,0.025753,0.193180,0.021841,0.158948,0.017000,0.437500,0.064974,0.767361,0.114151,0.083333,0.038905,0.006944,0.009522,0.349538,0.026640,0.125007,0.041966,0.237001,0.039495,0.774306,0.110680,0.756944,0.109593
semantic_model_predictive_planner,predicate_noise_shift,6,48,0.611904,0.025683,0.191816,0.021787,0.156278,0.016109,0.458333,0.057129,0.770833,0.112853,0.104167,0.030175,0.020833,0.023068,0.355656,0.025039,0.120413,0.041336,0.238756,0.039252,0.791667,0.103164,0.760417,0.101967
semantic_model_predictive_planner,predicate_noise_shift,7,48,0.606273,0.028341,0.197063,0.024327,0.161453,0.018589,0.451389,0.058324,0.763889,0.117457,0.072917,0.036271,0.003472,0.006806,0.348983,0.027771,0.130085,0.046003,0.229157,0.044178,0.767361,0.115797,0.753472,0.114255
semantic_model_predictive_planner,predicate_noise_shift,8,48,0.601229,0.027492,0.199676,0.023906,0.162018,0.017983,0.427083,0.051381,0.753472,0.118322,0.041667,0.028357,0.003472,0.006806,0.343568,0.027878,0.136534,0.044530,0.224465,0.042500,0.756944,0.116699,0.732639,0.114977
semantic_model_predictive_planner,predicate_noise_shift,9,48,0.606604,0.027220,0.196148,0.022990,0.161494,0.018013,0.406250,0.048541,0.760417,0.115456,0.097222,0.037460,0.006944,0.009522,0.347988,0.027060,0.130308,0.043991,0.230408,0.042201,0.767361,0.112060,0.732639,0.111213
semantic_model_predictive_planner,recovery_cost_pressure,0,48,0.580147,0.026822,0.206014,0.021458,0.179749,0.018714,0.388889,0.062532,0.770833,0.109016,0.121528,0.034716,0.013889,0.013170,0.363703,0.025951,0.139585,0.043792,0.178485,0.041873,0.784722,0.101527,0.701389,0.103830
semantic_model_predictive_planner,recovery_cost_pressure,1,48,0.580698,0.025262,0.206597,0.020455,0.176250,0.015943,0.402778,0.067269,0.767361,0.108631,0.135417,0.034602,0.034722,0.030693,0.368678,0.023230,0.134250,0.041005,0.179127,0.038746,0.802083,0.091581,0.677083,0.098427
semantic_model_predictive_planner,recovery_cost_pressure,2,48,0.575221,0.025011,0.206546,0.021316,0.176847,0.017158,0.392361,0.061121,0.763889,0.106916,0.111111,0.038086,0.024306,0.029162,0.368478,0.024775,0.142060,0.041247,0.173334,0.039157,0.788194,0.096158,0.708333,0.098951
semantic_model_predictive_planner,recovery_cost_pressure,3,48,0.576175,0.025765,0.204021,0.021508,0.172983,0.017070,0.413194,0.049585,0.767361,0.110359,0.128472,0.031124,0.041667,0.032984,0.373248,0.023148,0.137740,0.042223,0.176530,0.040572,0.809028,0.089667,0.732639,0.091624
semantic_model_predictive_planner,recovery_cost_pressure,4,48,0.577301,0.026425,0.206155,0.021483,0.177303,0.018036,0.368056,0.049555,0.763889,0.110399,0.156250,0.041729,0.031250,0.028616,0.369088,0.023992,0.140880,0.043150,0.175056,0.041676,0.795139,0.095417,0.701389,0.097729
semantic_model_predictive_planner,recovery_cost_pressure,5,48,0.589037,0.024199,0.199197,0.020332,0.170174,0.015267,0.375000,0.057129,0.788194,0.106431,0.201389,0.049555,0.027778,0.024477,0.374956,0.023669,0.122732,0.039358,0.193496,0.037018,0.815972,0.091365,0.708333,0.095546
semantic_model_predictive_planner,recovery_cost_pressure,6,48,0.581286,0.025630,0.205514,0.020588,0.176018,0.017223,0.444444,0.049912,0.767361,0.110359,0.142361,0.044561,0.031250,0.025094,0.367656,0.023953,0.135241,0.041598,0.180939,0.040061,0.798611,0.094280,0.715278,0.100591
semantic_model_predictive_planner,recovery_cost_pressure,7,48,0.574139,0.028310,0.211949,0.023521,0.178991,0.018562,0.423611,0.057508,0.753472,0.111743,0.093750,0.036271,0.027778,0.026339,0.363944,0.025446,0.147483,0.046161,0.169478,0.044628,0.781250,0.098787,0.694444,0.098871
semantic_model_predictive_planner,recovery_cost_pressure,8,48,0.569916,0.026668,0.211381,0.022490,0.181139,0.017595,0.381944,0.049555,0.753472,0.110893,0.055556,0.024477,0.020833,0.018518,0.362684,0.025317,0.150950,0.044019,0.164568,0.041604,0.774306,0.100370,0.687500,0.100434
semantic_model_predictive_planner,recovery_cost_pressure,9,48,0.585908,0.025290,0.201891,0.021034,0.171079,0.016235,0.427083,0.058282,0.784722,0.109593,0.135417,0.040870,0.031250,0.026913,0.372428,0.023845,0.126162,0.041487,0.189214,0.039137,0.815972,0.093413,0.729167,0.102762
vla_direct_policy,combined_adversarial_abstraction,0,48,0.258175,0.017147,0.434668,0.020151,0.337008,0.017165,0.118056,0.038855,0.052083,0.030997,0.295139,0.056076,0.000000,0.000000,0.124351,0.010021,0.555570,0.035194,-0.288805,0.036957,0.305556,0.062532,0.100694,0.039794
vla_direct_policy,combined_adversarial_abstraction,1,48,0.277484,0.016330,0.400034,0.022424,0.309112,0.016680,0.121528,0.040966,0.062500,0.025035,0.409722,0.070110,0.000000,0.000000,0.139826,0.010574,0.502587,0.035301,-0.235823,0.036574,0.423611,0.069432,0.131944,0.043452
vla_direct_policy,combined_adversarial_abstraction,2,48,0.272535,0.016406,0.418113,0.020053,0.317398,0.016771,0.083333,0.033693,0.055556,0.029715,0.333333,0.051467,0.000000,0.000000,0.130986,0.009897,0.523672,0.033649,-0.253511,0.035780,0.357639,0.059949,0.104167,0.035902
vla_direct_policy,combined_adversarial_abstraction,3,48,0.239521,0.018144,0.470313,0.020200,0.365496,0.017775,0.121528,0.038588,0.027778,0.020247,0.152778,0.051314,0.003472,0.006806,0.107094,0.008936,0.609291,0.034850,-0.341397,0.038422,0.187500,0.056400,0.055556,0.029715
vla_direct_policy,combined_adversarial_abstraction,4,48,0.256614,0.019438,0.441988,0.022394,0.339718,0.017765,0.100694,0.034716,0.076389,0.023742,0.222222,0.064027,0.006944,0.009522,0.125667,0.009559,0.565242,0.037856,-0.297116,0.040983,0.270833,0.058863,0.111111,0.034158
vla_direct_policy,combined_adversarial_abstraction,5,48,0.247210,0.017839,0.456541,0.019794,0.350003,0.016424,0.152778,0.051314,0.059028,0.022789,0.225694,0.035723,0.003472,0.006806,0.117674,0.007867,0.587704,0.034244,-0.319008,0.037558,0.232639,0.051227,0.100694,0.030354
vla_direct_policy,combined_adversarial_abstraction,6,48,0.254272,0.018480,0.441191,0.021217,0.343477,0.017786,0.131944,0.044528,0.083333,0.033693,0.260417,0.063710,0.000000,0.000000,0.125667,0.010205,0.568845,0.036725,-0.301703,0.039472,0.270833,0.056400,0.131944,0.041218
vla_direct_policy,combined_adversarial_abstraction,7,48,0.256805,0.019265,0.441484,0.022300,0.338048,0.018855,0.107639,0.046125,0.024306,0.021726,0.260417,0.062208,0.000000,0.000000,0.118392,0.009807,0.560726,0.038307,-0.292375,0.041083,0.295139,0.061699,0.065972,0.034716
vla_direct_policy,combined_adversarial_abstraction,8,48,0.264039,0.014859,0.424267,0.015035,0.328878,0.014744,0.118056,0.042350,0.097222,0.039906,0.336806,0.047140,0.000000,0.000000,0.134486,0.010022,0.541561,0.027840,-0.275312,0.030778,0.326389,0.043452,0.156250,0.043937
vla_direct_policy,combined_adversarial_abstraction,9,48,0.297838,0.014159,0.367746,0.017863,0.285369,0.013252,0.083333,0.030757,0.177083,0.038177,0.486111,0.054008,0.013889,0.013170,0.168240,0.009729,0.457817,0.028852,-0.191581,0.030112,0.479167,0.052038,0.239583,0.037552
vla_direct_policy,geometry_tolerance_shift,0,48,0.320570,0.018161,0.441570,0.016294,0.341459,0.014708,0.187500,0.046264,0.031250,0.018598,0.072917,0.029027,0.003472,0.006806,0.089375,0.005225,0.559677,0.030229,-0.218929,0.035535,0.034722,0.019351,0.034722,0.019351
vla_direct_policy,geometry_tolerance_shift,1,48,0.319202,0.018415,0.447530,0.015565,0.348528,0.015147,0.218750,0.049744,0.000000,0.000000,0.104167,0.043088,0.000000,0.000000,0.081120,0.001240,0.567895,0.030991,-0.225377,0.036175,0.010417,0.011534,0.006944,0.009522
vla_direct_policy,geometry_tolerance_shift,2,48,0.320257,0.019487,0.446759,0.017473,0.346638,0.015145,0.194444,0.038086,0.000000,0.000000,0.093750,0.047556,0.000000,0.000000,0.081493,0.001760,0.565892,0.032558,-0.222669,0.038008,0.013889,0.016372,0.010417,0.015088
vla_direct_policy,geometry_tolerance_shift,3,48,0.319791,0.017771,0.448040,0.014159,0.348233,0.015747,0.166667,0.043498,0.000000,0.000000,0.090278,0.023742,0.000000,0.000000,0.080747,0.001024,0.567477,0.029869,-0.224713,0.035022,0.006944,0.009522,0.003472,0.006806
vla_direct_policy,geometry_tolerance_shift,4,48,0.314752,0.018895,0.448969,0.016470,0.349035,0.015887,0.156250,0.046040,0.003472,0.006806,0.152778,0.048469,0.000000,0.000000,0.082804,0.002353,0.571504,0.032234,-0.231732,0.037594,0.020833,0.015759,0.020833,0.015759
vla_direct_policy,geometry_tolerance_shift,5,48,0.320796,0.018972,0.447076,0.015852,0.345672,0.014949,0.184028,0.042663,0.006944,0.009522,0.059028,0.022789,0.000000,0.000000,0.082248,0.002651,0.564901,0.031242,-0.221937,0.036722,0.010417,0.011534,0.006944,0.009522
vla_direct_policy,geometry_tolerance_shift,6,48,0.319226,0.019323,0.446130,0.015849,0.349132,0.015785,0.166667,0.041265,0.000000,0.000000,0.135417,0.039695,0.000000,0.000000,0.081493,0.001416,0.567126,0.031851,-0.225132,0.037359,0.013889,0.013170,0.013889,0.013170
vla_direct_policy,geometry_tolerance_shift,7,48,0.320334,0.018905,0.443026,0.016429,0.345084,0.016670,0.159722,0.036339,0.013889,0.013170,0.100694,0.037342,0.000000,0.000000,0.085243,0.003706,0.562410,0.032094,-0.220883,0.037582,0.027778,0.017758,0.024306,0.016817
vla_direct_policy,geometry_tolerance_shift,8,48,0.321150,0.018959,0.440491,0.016991,0.340130,0.016080,0.173611,0.041218,0.013889,0.013170,0.184028,0.054363,0.000000,0.000000,0.087109,0.004095,0.557115,0.032126,-0.215814,0.037657,0.045139,0.025250,0.045139,0.025250
vla_direct_policy,geometry_tolerance_shift,9,48,0.312982,0.018588,0.453491,0.015818,0.350299,0.015799,0.166667,0.044572,0.003472,0.006806,0.121528,0.036053,0.000000,0.000000,0.081311,0.001963,0.576002,0.031309,-0.236408,0.036420,0.006944,0.009522,0.006944,0.009522
vla_direct_policy,language_ambiguity_shift,0,48,0.368467,0.018107,0.390628,0.015590,0.310044,0.013969,0.215278,0.042350,0.000000,0.000000,0.076389,0.029111,0.000000,0.000000,0.093003,0.003858,0.484106,0.029459,-0.120390,0.034226,0.121528,0.036053,0.097222,0.033458
vla_direct_policy,language_ambiguity_shift,1,48,0.367558,0.018010,0.395830,0.017016,0.312624,0.014761,0.218750,0.046804,0.006944,0.009522,0.076389,0.036339,0.000000,0.000000,0.091528,0.004860,0.490410,0.031021,-0.125554,0.035287,0.097222,0.039906,0.083333,0.035069
vla_direct_policy,language_ambiguity_shift,2,48,0.363383,0.018775,0.395480,0.017401,0.311102,0.016748,0.180556,0.050383,0.000000,0.000000,0.090278,0.037618,0.000000,0.000000,0.093003,0.004258,0.491708,0.032279,-0.129050,0.037688,0.121528,0.039794,0.104167,0.038447
vla_direct_policy,language_ambiguity_shift,3,48,0.362408,0.017877,0.402112,0.014973,0.322493,0.015647,0.142361,0.038893,0.000000,0.000000,0.045139,0.021175,0.000000,0.000000,0.087802,0.003437,0.502961,0.029783,-0.139889,0.034912,0.072917,0.032121,0.072917,0.032121
vla_direct_policy,language_ambiguity_shift,4,48,0.363856,0.018483,0.397572,0.017955,0.316434,0.015724,0.173611,0.041218,0.003472,0.006806,0.065972,0.034716,0.000000,0.000000,0.090965,0.005002,0.495811,0.032425,-0.132774,0.036934,0.097222,0.043316,0.072917,0.036271
